weightStipe,weightFrond
292.078776,714.8254396
246.0367604,770.5485366
247.1724145,822.6213939
262.5427319,814.8918982
363.1616662,1024.943676
455.6170838,1218.708949
459.9387494,1319.775312
464.1945102,1415.467819
425.1087068,1621.436705
