weightStipe,weightFrond
4.14476584,34.19794425
6.181587201,34.84175319
13.62699197,26.29056988
32.65878322,30.54921113
34.21369661,33.87661434
24.47935666,40.87897521
10.50267677,75.9626313
15.6675107,94.27575085
15.52029601,103.5618977
15.52029601,134.7100508
21.29119316,141.1887197
22.72479635,161.0274813
