weightStipe,weightFrond
103.9441375,657.2037003
163.6816521,708.2718805
173.021471,598.4115951
196.9699615,587.3540937
217.1200848,517.606832
260.1357257,498.6547956
294.7813477,581.835211
263.7545741,612.6324544
238.1770983,638.9987373
321.8844524,663.2847313
343.4788499,688.6522963
272.4582733,781.4478489
